ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,MKT_CARRIER,windows_tz_org,windows_tz_dest,addition_org,addition_dest,CRS_DEP_TIME_EST,CRS_ARR_TIME_EST,fema_region_org,fema_region_dest
RSW,JFK,1035,1311,14635,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1035,1311,4.0,2.0
RSW,JFK,2014,2253,14635,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,2014,2253,4.0,2.0
RSW,JFK,1219,1459,14635,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1219,1459,4.0,2.0
BUF,JFK,930,1056,10792,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,930,1056,2.0,2.0
BUF,JFK,1903,2039,10792,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1903,2039,2.0,2.0
BUF,JFK,550,719,10792,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,550,719,2.0,2.0
BUF,JFK,1345,1516,10792,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1345,1516,2.0,2.0
BUF,JFK,1539,1717,10792,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1539,1717,2.0,2.0
BUF,JFK,2044,2205,10792,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,2044,2205,2.0,2.0
BUF,JFK,1250,1411,10792,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1250,1411,2.0,2.0
BUF,JFK,537,700,10792,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,537,700,2.0,2.0
BUF,JFK,800,922,10792,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,800,922,2.0,2.0
BUF,JFK,1740,1906,10792,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1740,1906,2.0,2.0
BUF,JFK,959,1117,10792,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,959,1117,2.0,2.0
DTW,JFK,2035,2232,11433,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,2035,2232,5.0,2.0
DTW,JFK,1219,1403,11433,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1219,1403,5.0,2.0
DTW,JFK,833,1025,11433,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,833,1025,5.0,2.0
DTW,JFK,1540,1728,11433,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1540,1728,5.0,2.0
DTW,JFK,1800,1951,11433,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1800,1951,5.0,2.0
MIA,JFK,1640,1929,13303,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,1640,1929,4.0,2.0
MIA,JFK,856,1142,13303,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,856,1142,4.0,2.0
MIA,JFK,1510,1804,13303,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,1510,1804,4.0,2.0
MIA,JFK,1732,2033,13303,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,1732,2033,4.0,2.0
MIA,JFK,1210,1459,13303,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,1210,1459,4.0,2.0
MIA,JFK,1530,1832,13303,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1530,1832,4.0,2.0
MIA,JFK,1212,1508,13303,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1212,1508,4.0,2.0
MIA,JFK,1959,2256,13303,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1959,2256,4.0,2.0
MIA,JFK,740,1029,13303,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,740,1029,4.0,2.0
MIA,JFK,2147,45,13303,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,2147,45,4.0,2.0
CMH,JFK,1252,1447,11066,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,1252,1447,5.0,2.0
CMH,JFK,1210,1409,11066,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1210,1409,5.0,2.0
CMH,JFK,704,900,11066,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,704,900,5.0,2.0
CMH,JFK,1732,1940,11066,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1732,1940,5.0,2.0
PBI,JFK,753,1027,14027,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,753,1027,4.0,2.0
PBI,JFK,1021,1255,14027,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1021,1255,4.0,2.0
PBI,JFK,1827,2110,14027,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1827,2110,4.0,2.0
PBI,JFK,2030,2303,14027,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,2030,2303,4.0,2.0
PBI,JFK,1509,1750,14027,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1509,1750,4.0,2.0
SRQ,JFK,1113,1349,14986,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1113,1349,4.0,2.0
FLL,JFK,725,1011,11697,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,725,1011,4.0,2.0
FLL,JFK,1143,1431,11697,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1143,1431,4.0,2.0
FLL,JFK,1530,1832,11697,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1530,1832,4.0,2.0
FLL,JFK,1956,2250,11697,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1956,2250,4.0,2.0
FLL,JFK,1741,2033,11697,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1741,2033,4.0,2.0
FLL,JFK,1409,1656,11697,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1409,1656,4.0,2.0
FLL,JFK,1650,1944,11697,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1650,1944,4.0,2.0
FLL,JFK,906,1151,11697,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,906,1151,4.0,2.0
FLL,JFK,501,747,11697,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,501,747,4.0,2.0
FLL,JFK,1208,1453,11697,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1208,1453,4.0,2.0
FLL,JFK,601,847,11697,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,601,847,4.0,2.0
FLL,JFK,2009,2258,11697,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,2009,2258,4.0,2.0
FLL,JFK,1900,2151,11697,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1900,2151,4.0,2.0
DCA,JFK,940,1105,11278,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,940,1105,3.0,2.0
DCA,JFK,905,1024,11278,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,905,1024,3.0,2.0
DCA,JFK,1100,1215,11278,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1100,1215,3.0,2.0
DCA,JFK,1438,1609,11278,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1438,1609,3.0,2.0
DCA,JFK,600,713,11278,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,600,713,3.0,2.0
DCA,JFK,835,1000,11278,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,835,1000,3.0,2.0
DCA,JFK,1745,1929,11278,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1745,1929,3.0,2.0
RDU,JFK,1335,1525,14492,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1335,1525,4.0,2.0
RDU,JFK,1810,2012,14492,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1810,2012,4.0,2.0
RDU,JFK,615,759,14492,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,615,759,4.0,2.0
RDU,JFK,1250,1430,14492,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,1250,1430,4.0,2.0
RDU,JFK,1033,1209,14492,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,1033,1209,4.0,2.0
RDU,JFK,1535,1734,14492,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1535,1734,4.0,2.0
RDU,JFK,715,900,14492,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,715,900,4.0,2.0
RDU,JFK,1120,1305,14492,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1120,1305,4.0,2.0
RDU,JFK,1027,1154,14492,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1027,1154,4.0,2.0
RDU,JFK,1938,2118,14492,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1938,2118,4.0,2.0
RDU,JFK,1330,1459,14492,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1330,1459,4.0,2.0
BOS,JFK,1223,1339,10721,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,1223,1339,1.0,2.0
BOS,JFK,508,630,10721,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,508,630,1.0,2.0
BOS,JFK,607,729,10721,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,607,729,1.0,2.0
BOS,JFK,931,1056,10721,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,931,1056,1.0,2.0
BOS,JFK,1008,1128,10721,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1008,1128,1.0,2.0
BOS,JFK,1230,1350,10721,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1230,1350,1.0,2.0
BOS,JFK,1925,2055,10721,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1925,2055,1.0,2.0
BOS,JFK,1705,1837,10721,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1705,1837,1.0,2.0
BOS,JFK,600,720,10721,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,600,720,1.0,2.0
BOS,JFK,1327,1449,10721,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1327,1449,1.0,2.0
BOS,JFK,820,945,10721,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,820,945,1.0,2.0
BOS,JFK,1120,1242,10721,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1120,1242,1.0,2.0
BOS,JFK,1336,1449,10721,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1336,1449,1.0,2.0
BOS,JFK,530,641,10721,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,530,641,1.0,2.0
BOS,JFK,2110,2223,10721,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,2110,2223,1.0,2.0
BOS,JFK,1949,2107,10721,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1949,2107,1.0,2.0
BOS,JFK,921,1034,10721,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,921,1034,1.0,2.0
BOS,JFK,1515,1631,10721,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1515,1631,1.0,2.0
PIT,JFK,605,748,14122,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,605,748,3.0,2.0
PIT,JFK,1920,2100,14122,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,1920,2100,3.0,2.0
PIT,JFK,1417,1551,14122,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,1417,1551,3.0,2.0
PIT,JFK,955,1125,14122,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,955,1125,3.0,2.0
PIT,JFK,1722,1905,14122,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1722,1905,3.0,2.0
CLT,JFK,2205,2359,11057,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,2205,2359,4.0,2.0
CLT,JFK,2002,2200,11057,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,2002,2200,4.0,2.0
CLT,JFK,1602,1759,11057,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,1602,1759,4.0,2.0
CLT,JFK,521,715,11057,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,521,715,4.0,2.0
CLT,JFK,754,959,11057,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,754,959,4.0,2.0
CLT,JFK,1424,1619,11057,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,1424,1619,4.0,2.0
CLT,JFK,930,1128,11057,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,930,1128,4.0,2.0
CLT,JFK,1759,2004,11057,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1759,2004,4.0,2.0
CLT,JFK,600,747,11057,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,600,747,4.0,2.0
CLT,JFK,1439,1630,11057,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1439,1630,4.0,2.0
CLT,JFK,1055,1246,11057,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1055,1246,4.0,2.0
CLT,JFK,1319,1515,11057,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,1319,1515,4.0,2.0
ORF,JFK,1145,1302,13931,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1145,1302,3.0,2.0
ORF,JFK,1738,1900,13931,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,1738,1900,3.0,2.0
ORF,JFK,1339,1455,13931,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,1339,1455,3.0,2.0
ORF,JFK,735,900,13931,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,735,900,3.0,2.0
ORF,JFK,1700,1845,13931,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1700,1845,3.0,2.0
JAX,JFK,600,815,12451,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,600,815,4.0,2.0
JAX,JFK,1903,2119,12451,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1903,2119,4.0,2.0
JAX,JFK,1157,1359,12451,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1157,1359,4.0,2.0
JAX,JFK,1430,1639,12451,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1430,1639,4.0,2.0
JAX,JFK,1108,1317,12451,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1108,1317,4.0,2.0
JAX,JFK,530,738,12451,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,530,738,4.0,2.0
RIC,JFK,1830,2005,14524,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1830,2005,3.0,2.0
RIC,JFK,640,805,14524,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,640,805,3.0,2.0
RIC,JFK,1801,1924,14524,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,1801,1924,3.0,2.0
RIC,JFK,1339,1458,14524,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,1339,1458,3.0,2.0
RIC,JFK,1253,1419,14524,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1253,1419,3.0,2.0
BWI,JFK,910,1025,10821,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,910,1025,3.0,2.0
BWI,JFK,610,724,10821,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,610,724,3.0,2.0
BWI,JFK,1200,1305,10821,12478,AA,Eastern Standard Time,Eastern Standard Time,0,0,1200,1305,3.0,2.0
BWI,JFK,1253,1414,10821,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1253,1414,3.0,2.0
BWI,JFK,1900,2032,10821,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1900,2032,3.0,2.0
SAV,JFK,1210,1425,14685,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1210,1425,4.0,2.0
SAV,JFK,1754,2015,14685,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1754,2015,4.0,2.0
SAV,JFK,1020,1213,14685,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1020,1213,4.0,2.0
SAV,JFK,1750,1951,14685,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1750,1951,4.0,2.0
CHS,JFK,706,900,10994,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,706,900,4.0,2.0
CHS,JFK,1145,1342,10994,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1145,1342,4.0,2.0
CHS,JFK,1635,1843,10994,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1635,1843,4.0,2.0
CHS,JFK,811,957,10994,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,811,957,4.0,2.0
CHS,JFK,1704,1900,10994,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1704,1900,4.0,2.0
SYR,JFK,1250,1425,15096,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1250,1425,2.0,2.0
SYR,JFK,1904,2048,15096,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1904,2048,2.0,2.0
SYR,JFK,535,707,15096,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,535,707,2.0,2.0
SYR,JFK,858,1008,15096,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,858,1008,2.0,2.0
SYR,JFK,2102,2223,15096,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,2102,2223,2.0,2.0
PWM,JFK,1843,2015,14321,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1843,2015,1.0,2.0
PWM,JFK,600,729,14321,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,600,729,1.0,2.0
PWM,JFK,1130,1300,14321,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1130,1300,1.0,2.0
ROC,JFK,550,718,14576,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,550,718,2.0,2.0
ROC,JFK,1035,1200,14576,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1035,1200,2.0,2.0
ROC,JFK,1811,1947,14576,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1811,1947,2.0,2.0
ROC,JFK,537,649,14576,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,537,649,2.0,2.0
ROC,JFK,1357,1510,14576,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1357,1510,2.0,2.0
ROC,JFK,1513,1627,14576,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1513,1627,2.0,2.0
BTV,JFK,525,706,10785,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,525,706,1.0,2.0
BTV,JFK,1824,2015,10785,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1824,2015,1.0,2.0
BTV,JFK,1429,1613,10785,12478,DL,Eastern Standard Time,Eastern Standard Time,0,0,1429,1613,1.0,2.0
BTV,JFK,1432,1553,10785,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,1432,1553,1.0,2.0
BTV,JFK,535,700,10785,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,535,700,1.0,2.0
BTV,JFK,925,1042,10785,12478,B6,Eastern Standard Time,Eastern Standard Time,0,0,925,1042,1.0,2.0
PHX,JFK,1342,2030,14107,12478,AA,US Mountain Standard Time,Eastern Standard Time,200,0,1542,2030,9.0,2.0
PHX,JFK,1248,1930,14107,12478,AA,US Mountain Standard Time,Eastern Standard Time,200,0,1448,1930,9.0,2.0
PHX,JFK,1721,1,14107,12478,AA,US Mountain Standard Time,Eastern Standard Time,200,0,1921,1,9.0,2.0
PHX,JFK,705,1350,14107,12478,DL,US Mountain Standard Time,Eastern Standard Time,200,0,905,1350,9.0,2.0
PHX,JFK,1237,1930,14107,12478,DL,US Mountain Standard Time,Eastern Standard Time,200,0,1437,1930,9.0,2.0
PHX,JFK,2300,541,14107,12478,DL,US Mountain Standard Time,Eastern Standard Time,200,0,2500,541,9.0,2.0
PHX,JFK,2337,607,14107,12478,B6,US Mountain Standard Time,Eastern Standard Time,200,0,2537,607,9.0,2.0
DEN,JFK,1043,1631,11292,12478,DL,Mountain Standard Time,Eastern Standard Time,200,0,1243,1631,8.0,2.0
DEN,JFK,2359,544,11292,12478,DL,Mountain Standard Time,Eastern Standard Time,200,0,2559,544,8.0,2.0
DEN,JFK,625,1212,11292,12478,DL,Mountain Standard Time,Eastern Standard Time,200,0,825,1212,8.0,2.0
DEN,JFK,2300,445,11292,12478,DL,Mountain Standard Time,Eastern Standard Time,200,0,2500,445,8.0,2.0
DEN,JFK,2358,534,11292,12478,B6,Mountain Standard Time,Eastern Standard Time,200,0,2558,534,8.0,2.0
ABQ,JFK,2357,551,10140,12478,B6,Mountain Standard Time,Eastern Standard Time,200,0,2557,551,6.0,2.0
SLC,JFK,1100,1735,14869,12478,DL,Mountain Standard Time,Eastern Standard Time,200,0,1300,1735,8.0,2.0
SLC,JFK,2310,535,14869,12478,DL,Mountain Standard Time,Eastern Standard Time,200,0,2510,535,8.0,2.0
SLC,JFK,827,1454,14869,12478,DL,Mountain Standard Time,Eastern Standard Time,200,0,1027,1454,8.0,2.0
SLC,JFK,1729,2351,14869,12478,DL,Mountain Standard Time,Eastern Standard Time,200,0,1929,2351,8.0,2.0
SLC,JFK,2359,609,14869,12478,B6,Mountain Standard Time,Eastern Standard Time,200,0,2559,609,8.0,2.0
SLC,JFK,1158,1809,14869,12478,B6,Mountain Standard Time,Eastern Standard Time,200,0,1358,1809,8.0,2.0
LAX,JFK,1200,2026,12892,12478,AA,Pacific Standard Time,Eastern Standard Time,300,0,1500,2026,9.0,2.0
LAX,JFK,30,850,12892,12478,AA,Pacific Standard Time,Eastern Standard Time,300,0,330,850,9.0,2.0
LAX,JFK,700,1530,12892,12478,AS,Pacific Standard Time,Eastern Standard Time,300,0,1000,1530,9.0,2.0
LAX,JFK,1040,1909,12892,12478,AS,Pacific Standard Time,Eastern Standard Time,300,0,1340,1909,9.0,2.0
LAX,JFK,2325,748,12892,12478,AS,Pacific Standard Time,Eastern Standard Time,300,0,2625,748,9.0,2.0
LAX,JFK,1530,2351,12892,12478,AS,Pacific Standard Time,Eastern Standard Time,300,0,1830,2351,9.0,2.0
LAX,JFK,2035,500,12892,12478,AS,Pacific Standard Time,Eastern Standard Time,300,0,2335,500,9.0,2.0
LAX,JFK,800,1621,12892,12478,AA,Pacific Standard Time,Eastern Standard Time,300,0,1100,1621,9.0,2.0
LAX,JFK,1100,1926,12892,12478,AA,Pacific Standard Time,Eastern Standard Time,300,0,1400,1926,9.0,2.0
LAX,JFK,2130,548,12892,12478,AA,Pacific Standard Time,Eastern Standard Time,300,0,2430,548,9.0,2.0
LAX,JFK,2300,716,12892,12478,AA,Pacific Standard Time,Eastern Standard Time,300,0,2600,716,9.0,2.0
LAX,JFK,1400,2218,12892,12478,AA,Pacific Standard Time,Eastern Standard Time,300,0,1700,2218,9.0,2.0
LAX,JFK,700,1519,12892,12478,AA,Pacific Standard Time,Eastern Standard Time,300,0,1000,1519,9.0,2.0
LAX,JFK,1700,119,12892,12478,AA,Pacific Standard Time,Eastern Standard Time,300,0,2000,119,9.0,2.0
LAX,JFK,1015,1837,12892,12478,AA,Pacific Standard Time,Eastern Standard Time,300,0,1315,1837,9.0,2.0
LAX,JFK,1600,20,12892,12478,AA,Pacific Standard Time,Eastern Standard Time,300,0,1900,20,9.0,2.0
LAX,JFK,1245,2109,12892,12478,DL,Pacific Standard Time,Eastern Standard Time,300,0,1545,2109,9.0,2.0
LAX,JFK,1115,1951,12892,12478,DL,Pacific Standard Time,Eastern Standard Time,300,0,1415,1951,9.0,2.0
LAX,JFK,755,1615,12892,12478,DL,Pacific Standard Time,Eastern Standard Time,300,0,1055,1615,9.0,2.0
LAX,JFK,2359,821,12892,12478,DL,Pacific Standard Time,Eastern Standard Time,300,0,2659,821,9.0,2.0
LAX,JFK,605,1428,12892,12478,DL,Pacific Standard Time,Eastern Standard Time,300,0,905,1428,9.0,2.0
LAX,JFK,2245,700,12892,12478,DL,Pacific Standard Time,Eastern Standard Time,300,0,2545,700,9.0,2.0
LAX,JFK,915,1744,12892,12478,DL,Pacific Standard Time,Eastern Standard Time,300,0,1215,1744,9.0,2.0
LAX,JFK,1415,2239,12892,12478,DL,Pacific Standard Time,Eastern Standard Time,300,0,1715,2239,9.0,2.0
LAX,JFK,1605,25,12892,12478,DL,Pacific Standard Time,Eastern Standard Time,300,0,1905,25,9.0,2.0
LAX,JFK,2100,518,12892,12478,DL,Pacific Standard Time,Eastern Standard Time,300,0,2400,518,9.0,2.0
LAX,JFK,530,1348,12892,12478,B6,Pacific Standard Time,Eastern Standard Time,300,0,830,1348,9.0,2.0
LAX,JFK,700,1522,12892,12478,B6,Pacific Standard Time,Eastern Standard Time,300,0,1000,1522,9.0,2.0
LAX,JFK,810,1637,12892,12478,B6,Pacific Standard Time,Eastern Standard Time,300,0,1110,1637,9.0,2.0
LAX,JFK,957,1825,12892,12478,B6,Pacific Standard Time,Eastern Standard Time,300,0,1257,1825,9.0,2.0
LAX,JFK,1136,2000,12892,12478,B6,Pacific Standard Time,Eastern Standard Time,300,0,1436,2000,9.0,2.0
LAX,JFK,1303,2127,12892,12478,B6,Pacific Standard Time,Eastern Standard Time,300,0,1603,2127,9.0,2.0
LAX,JFK,1500,2316,12892,12478,B6,Pacific Standard Time,Eastern Standard Time,300,0,1800,2316,9.0,2.0
LAX,JFK,1600,17,12892,12478,B6,Pacific Standard Time,Eastern Standard Time,300,0,1900,17,9.0,2.0
LAX,JFK,2026,440,12892,12478,B6,Pacific Standard Time,Eastern Standard Time,300,0,2326,440,9.0,2.0
LAX,JFK,2318,734,12892,12478,B6,Pacific Standard Time,Eastern Standard Time,300,0,2618,734,9.0,2.0
LAX,JFK,30,850,12892,12478,B6,Pacific Standard Time,Eastern Standard Time,300,0,330,850,9.0,2.0
LAX,JFK,1400,2220,12892,12478,B6,Pacific Standard Time,Eastern Standard Time,300,0,1700,2220,9.0,2.0
LAX,JFK,1230,2054,12892,12478,B6,Pacific Standard Time,Eastern Standard Time,300,0,1530,2054,9.0,2.0
LAS,JFK,1159,2005,12889,12478,AA,Pacific Standard Time,Eastern Standard Time,300,0,1459,2005,9.0,2.0
LAS,JFK,600,1358,12889,12478,DL,Pacific Standard Time,Eastern Standard Time,300,0,900,1358,9.0,2.0
LAS,JFK,2300,646,12889,12478,DL,Pacific Standard Time,Eastern Standard Time,300,0,2600,646,9.0,2.0
LAS,JFK,1655,51,12889,12478,DL,Pacific Standard Time,Eastern Standard Time,300,0,1955,51,9.0,2.0
LAS,JFK,1215,2015,12889,12478,DL,Pacific Standard Time,Eastern Standard Time,300,0,1515,2015,9.0,2.0
LAS,JFK,947,1747,12889,12478,DL,Pacific Standard Time,Eastern Standard Time,300,0,1247,1747,9.0,2.0
LAS,JFK,1216,2008,12889,12478,B6,Pacific Standard Time,Eastern Standard Time,300,0,1516,2008,9.0,2.0
